issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
0121-4993,,,Revista De Ingeniería,2016,A2,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Ingenierías y Tecnologías,Otras Ingenierías y Tecnologías,Ingeniería y Tecnología,UNIVERSIDAD DE LOS ANDES,IES,,,325,0121-4993,ingenieria,CO,3,2026-09-13,1.0.0,consolidado,5f918cf9ceaab923,,,,,Universidad de Costa Rica,,False,,,0,,,,,,,,,,,,,,https://revistas.ucr.ac.cr/index.php/ingenieria,https://doaj.org/toc/f2cec0d6622d40c8be626e27293bd77d,2013,Revista de la Universidad de Costa Rica,1409-2441,2215-2652,"engineering, construction engineering, manufacturing and transport engineering, electrical engineering","Spanish, English",Costa Rica,Universidad de Costa Rica,,CC BY-NC-SA,,https://revistas.ucr.ac.cr/index.php/ingenieria/index,True,True,https://revistas.ucr.ac.cr/index.php/ingenieria/about/submissions,Double anonymous peer review,https://revistas.ucr.ac.cr/index.php/ingenieria/about,True,https://revistas.ucr.ac.cr/index.php/ingenieria/index,https://revistas.ucr.ac.cr/index.php/ingenieria/about/editorialTeam,https://revistas.ucr.ac.cr/index.php/ingenieria/about/submissions,26,False,https://revistas.ucr.ac.cr/index.php/ingenieria/about,,False,,False,,,,,,,DOI,True,,,TA1-2040,False,No,No,Technology: Engineering (General). Civil engineering (General),2020-08-01T16:33:11Z,2022-10-24T20:10:16Z,2022-10-24,565,2025-03-07T15:29:43Z,,,,1008.79,,sin_monto,2654.71,,,imputado,,,,"['doaj', 'publindex']",0.018763796909492272,False,True,regresion_condicional,True,False,True,True,3,,26,False,,0.1398,-0.4152,,,0.5701,0.1781,,,0.2558
0568-3076,,,Agronomía,2016,B,Colombia,Eje Cafetero,Caldas,Manizales,17001,Agronomía,"Agricultura, Silvicultura y Pesca",Ciencias Agrícolas,UNIVERSIDAD DE CALDAS,IES,,,883,0568-3076,agronomia,CO,2,2026-09-13,1.0.0,consolidado,8a1db50be8e861cb,,,,,Universidad de Buenos Aires,,False,,,0,,,,,,,,,,,,,,http://agronomiayambiente.agro.uba.ar/index.php/AyA,https://doaj.org/toc/ca44905750434818acbf84bfddb5a2cd,2012,Revista Agronomía y Ambiente,2314-2243,2344-9039,"agronomy, environment, agriculture",Spanish,Argentina,"Universidad de Buenos Aires, Facultad de Agronomía",,CC BY-NC,,http://agronomiayambiente.agro.uba.ar/index.php/AyA/about/submissions#copyrightNotice,,True,http://agronomiayambiente.agro.uba.ar/index.php/AyA/about/submissions#copyrightNotice,Double anonymous peer review,http://agronomiayambiente.agro.uba.ar/index.php/AyA/pages/view/normas,False,http://agronomiayambiente.agro.uba.ar/index.php/AyA/about/editorialPolicies#focusAndScope,http://agronomiayambiente.agro.uba.ar/index.php/AyA/pages/view/editores,http://agronomiayambiente.agro.uba.ar/index.php/AyA/pages/view/normas,8,False,http://agronomiayambiente.agro.uba.ar/index.php/AyA/pages/view/normas,,False,,False,http://agronomiayambiente.agro.uba.ar/index.php/AyA/pages/view/normas,,,http://pkp.sfu.ca/ojs/docs/userguide/2.3.3/es/userguide.pdf,,,,True,,,S1-972|GE1-350,False,No,No,Agriculture: Agriculture (General) | Geography. Anthropology. Recreation: Environmental sciences,2019-12-28T21:06:12Z,2019-12-28T21:06:12Z,2019-12-28,0,,,,,1242.68,,sin_monto,3270.21,,,imputado,,,,"['doaj', 'publindex']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,2,,8,True,,0.1216,-0.1335,,,-0.9562,0.22,,,0.0465
2145-6569,,,Revista De Psicologia Gepu,2016,B,Colombia,Pacífico,Valle del Cauca,Cali,76001,"Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Psicología,Ciencias Sociales,FUNDACION GRUPO ESTUDIANTIL Y PROFESIONAL DE PSICOLOGIA UNIVALLE,Otras,,,447,2145-6569,psicologia gepu,CO,2,2026-09-13,1.0.0,consolidado,a56651f3ccd384cc,,,,,Universidad Autónoma del Estado de México,,False,,,0,,,,,,,,,,,,,,https://hemeroteca.uaemex.mx/index.php/rpsicologia,https://doaj.org/toc/5b78907ca23c4176b5c9bdd315fb003a,2016,,,2007-7149,"behavioral sciences, clinical psychology, occupational psychology, educational psychology, social psychology, psychosocial research",Spanish,Mexico,"Universidad Autónoma del Estado de México, Facultad de Ciencias de la Conducta",Mexico,CC BY-NC-SA,,https://revistapsicologia.uaemex.mx/about,,False,https://revistapsicologia.uaemex.mx/about/submissions,Double anonymous peer review,https://revistapsicologia.uaemex.mx/about,True,https://revistapsicologia.uaemex.mx/about,https://revistapsicologia.uaemex.mx/about/editorialTeam,https://hemeroteca.uaemex.mx/index.php/rpsicologia/about/submissions#authorGuidelines,16,False,https://revistapsicologia.uaemex.mx/about,,False,,False,,,,,,,DOI,True,,,BF1-990,False,No,No,Philosophy. Psychology. Religion: Psychology,2021-01-11T09:56:14Z,2021-01-11T09:56:14Z,2021-01-11,0,,,370.08,EUR,399.69,1.08,sin_monto,1051.82,799.68,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.011037527593818985,False,False,,True,False,True,True,2,,16,False,,0.2286,-1.149,,,-0.2778,0.0688,,,0.1395
2215-9444,,,Arquetipo,2016,C,Colombia,Eje Cafetero,Risaralda,Pereira,66001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,UNIVERSIDAD CATOLICA DE PEREIRA,IES,,,322,2215-9444,arquetipo,CO,1,2026-09-13,1.0.0,consolidado,1b52842fff12d412,,,,,Ediciones ARQ,,False,,,0,,,,,,,,,,,,,,https://edicionesarq.com/ARQ-Journal,https://doaj.org/toc/80dd6f06e60643f1836ca82fe91a3c75,2001,,0716-0852,0717-6996,"architecture, design, urbanism, landscape architecture, visual arts, urban studies","Spanish, English",Chile,"School of Architecture, Pontificia Universidad Católica de Chile (UC)",Chile,CC BY-NC,,https://edicionesarq.com/Open-Call#copyright,,True,https://edicionesarq.com/Open-Call#copyright,Double anonymous peer review,https://edicionesarq.com/Open-Call,False,https://edicionesarq.com/ARQ-Journal,https://edicionesarq.com/ARQ-Journal#editorial-board,https://edicionesarq.com/Open-Call#instructions,20,False,https://edicionesarq.com/Open-Call,,False,,False,,,,,,,DOI,True,,,NA1-9428,False,No,No,Fine Arts: Architecture,2023-12-08T12:27:17Z,2023-12-08T12:27:17Z,2023-12-08,1172,2026-07-29T21:28:00Z,,,,870.41,,sin_monto,2290.55,,,imputado,,,,"['doaj', 'publindex']",0.002207505518763797,False,True,regresion_condicional,True,False,True,True,1,,20,False,,0.1533,-0.5819,,,0.0613,0.1532,,,0.186
2145-6151,2145-2946,,Revista Digital De Derecho Administrativo,2016,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Derecho,Derecho,Ciencias Sociales,UNIVERSIDAD EXTERNADO DE COLOMBIA,IES,,,158,2145-2946,digital derecho administrativo,CO,1,2026-09-13,1.0.0,consolidado,2402d74109bc9e32,88,21101121920,journal,,Universidad de Antioquia,True,True,0.158,Q3,2,4,13,52,576,12,50,0.26,44.31,0.3125,0,2019-2025,Law (Q3); Political Science and International Relations (Q4),Social Sciences,https://revistas.uexternado.edu.co/index.php/Deradm/index,https://doaj.org/toc/8c7ddd048fa04b65b9d235c78273896e,2009,,,2145-2946,"administrative law, contract law",Spanish,Colombia,,,CC BY-NC-SA,,https://revistas.uexternado.edu.co/index.php/derpri/about,,True,https://revistas.uexternado.edu.co/index.php/derpri/about,Double anonymous peer review,https://revistas.uexternado.edu.co/index.php/derpri/about#peerReviewProcess,False,https://revistas.uexternado.edu.co/index.php/derpri/about#focusAndScope,https://revistas.uexternado.edu.co/index.php/Deradm/about/editorialTeam,https://revistas.uexternado.edu.co/index.php/Deradm/information/authors,20,False,https://revistas.uexternado.edu.co/index.php/Deradm/about,,False,,False,,PKP PN,,https://portal.issn.org/resource/ISSN/2145-2946,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/publication/26705,DOI,True,,,K3150,False,No,No,Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law: Public law,2014-05-06T14:30:07Z,2026-04-29T14:39:32Z,2026-04-29,588,2026-06-18T20:18:43Z,digital derecho administrativo,1096.16,EUR,1183.85,1.08,sin_monto,3115.39,1096.16,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,-1,0.5,20,False,0.23076923076923078,0.1987,-0.2043,-0.0472,-0.5873,0.0613,0.2095,0.0713,0.05,0.186
1657-9550,,,Biosalud,2016,A2,Colombia,Eje Cafetero,Caldas,Manizales,17001,No registra,Ciencias de la Salud,Ciencias Médicas y de la Salud,UNIVERSIDAD DE CALDAS,IES,,,576,1657-9550,biosalud,CO,3,2026-09-13,1.0.0,consolidado,96e00ac43c4543de,131,21101057637,journal,biosalud,Universidad de Caldas,True,False,0.133,Q4,1,2,0,1,0,0,1,0.0,0.0,0.0,0,"2019-2020, 2023",Medicine (miscellaneous) (Q4),Medicine,https://www.ajol.info/index.php/br,https://doaj.org/toc/528eeea1857542f5a61412e1987e0875,2019,Journal of Biological Research and Biotechnology,1596-7409,2705-3822,"biological, biotechnology, cell and molecular biology, medical sciences",English,Nigeria,,,CC BY-NC-ND,,https://www.ajol.info/index.php/br/about,True,True,https://www.ajol.info/index.php/br/about/submissions,Double anonymous peer review,https://www.ajol.info/index.php/br/about/submissions,True,https://www.ajol.info/index.php/br/about,https://www.ajol.info/index.php/br/about/editorialTeam,https://www.ajol.info/index.php/br/about/submissions,10,True,https://www.ajol.info/index.php/br/about/submissions,30000 NGN; 100 USD,False,,False,,,,,,,DOI,True,,,R|QH301-705.5,False,No,No,Medicine | Science: Biology (General),2024-05-31T21:19:15Z,2024-05-31T21:19:15Z,2024-05-31,0,,,30000.0,NGN,19.5,0.00065,convertida,51.32,30000.0,NGN,declarado,,,,"['doaj', 'publindex', 'scimago']",0.008830022075055188,False,False,,True,False,True,True,2,3.0,10,True,0.0,0.5038,-1.6069,-0.3682,-0.8695,-0.7866,0.0006,0.0405,0.0,0.0698
0123-580X,,,Punto De Vista,2016,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Negocios y Management,Economía y Negocios,Ciencias Sociales,INSTITUCION UNIVERSITARIA POLITECNICO GRANCOLOMBIANO,IES,,,928,0123-580X,punto vista,CO,1,2026-09-13,1.0.0,consolidado,3beb15fe3b3373de,,,,,Universidade Federal da Integração Latino-Americana (UNILA),,False,,,0,,,,,,,,,,,,,,https://revistas.unila.edu.br/eqpv,https://doaj.org/toc/bfa6223c21224e239192f9c1a8e1432c,2017,,,2527-0915,"chemical education, philosophy of chemistry, history of chemistry",Portuguese,Brazil,Universidade Federal da Integração Latino-Americana (UNILA),,CC BY-NC-SA,,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#custom-0,,True,https://revistas.unila.edu.br/eqpv/about/submissions#copyrightNotice,Anonymous peer review,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#peerReviewProcess,True,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#focusAndScope,https://revistas.unila.edu.br/eqpv/about/editorialTeam,https://revistas.unila.edu.br/eqpv/about/submissions#authorGuidelines,12,False,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#custom-2,,False,,False,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#custom-2,,,https://revistas.unila.edu.br/eqpv/about/editorialPolicies#publicationFrequency,Diadorim,,DOI,True,,,LC8-6691|LB5-3640|QD1-999,False,No,No,Education: Special aspects of education | Education: Theory and practice of education | Science: Chemistry,2020-05-04T18:38:42Z,2020-05-04T18:38:42Z,2020-05-04,59,2020-05-06T23:42:15Z,,,,870.05,,sin_monto,2289.61,,,imputado,,,,"['doaj', 'publindex']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,1,,12,True,,0.1534,-0.5824,,,-0.617,0.1532,,,0.093
2256-3342,,,Journal Of Agriculture And Animal Sciences,2016,C,Colombia,Eje Cafetero,Antioquia,Caldas,05129,No registra,Ciencias Veterinarias,Ciencias Agrícolas,CORPORACION UNIVERSITARIA LASALLISTA,IES,,,763,2256-3342,agriculture animal sciences,CO,1,2026-09-13,1.0.0,consolidado,6cb2b84e89aedf28,,,,,Universidade Estadual de Santa Cruz (UESC),,False,,,0,,,,,,,,,,,,,,http://periodicos.uesc.br/index.php/cultur/index,https://doaj.org/toc/16933122d58e41bba19a8775763c457c,2010,Cultur: Revista de Cultura e Turismo,,1982-5838,"tourism, culture, leisure","Spanish, Portuguese, English",Brazil,Universidade Estadual de Santa Cruz  (UESC),Brazil,CC BY-NC-ND,,http://periodicos.uesc.br/index.php/cultur/about,,True,http://periodicos.uesc.br/index.php/cultur/about,Double anonymous peer review,http://periodicos.uesc.br/index.php/cultur/about,False,http://periodicos.uesc.br/index.php/cultur/about,http://periodicos.uesc.br/index.php/cultur/about/editorialTeam,http://periodicos.uesc.br/index.php/cultur/about/submissions,24,False,http://periodicos.uesc.br/index.php/cultur/about,,False,,False,,,,,,,DOI,True,,,GT1-7070|GV181.35-181.6,False,No,No,Geography. Anthropology. Recreation: Manners and customs (General) | Geography. Anthropology. Recreation: Recreation. Leisure: Recreation leadership. Administration of recreation services,2022-08-28T07:16:33Z,2022-08-28T07:16:33Z,2022-08-28,0,,,263.1,EUR,284.15,1.08,sin_monto,747.76,1557.92,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.0033112582781456954,False,False,,True,False,True,True,1,,24,False,,0.2599,-1.2881,,,0.4005,0.0481,,,0.2326
2011-9771,,,Albertus Magnus,2016,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Teología,Otras Humanidades,Humanidades,UNIVERSIDAD SANTO TOMAS,IES,,,"1,193",2011-9771,albertus magnus,CO,1,2026-09-13,1.0.0,consolidado,e4508e6de5c8ccd7,,,,,,,False,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.38,,,1698.37,,,imputado,,,,['publindex'],0.04194260485651214,False,True,regresion_condicional,True,False,False,True,1,,,,,0.182,-0.853,,,,0.1129,,,
1657-0448,1657-0448,,Revista De La Asociación Colombiana De Dermatología Y Cirugía Dermatológica,2016,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otros Temas de Medicina Clínica,Medicina Clínica,Ciencias Médicas y de la Salud,ASOCIACION COLOMBIANA DE DERMATOLOGIA Y CIRUGIA DERMATOLOGICA,Otras,,,303,1657-0448,asociacion colombiana dermatologia cirugia dermatologica,CO,1,2026-09-13,1.0.0,consolidado,1c04259a8075ac5c,163,21101259010,journal,,Asociación Colombiana de Dermatología y Cirugía Dermatológica,True,True,0.105,Q4,1,2,58,123,889,5,91,0.06,15.33,0.5539999999999999,0,2020-2026,Dermatology (Q4); Surgery (Q4),Medicine,https://revista.asocolderma.org.co/index.php/asocolderma,https://doaj.org/toc/c6e5fe82ca8543728883646ab8de7d5f,2022,,1657-0448,2590-843X,"dermatology, dermatologic surgery, skin diseases, clinical medicine, pathology, medical research","Spanish, English",Colombia,,,CC BY-NC-SA,,https://revista.asocolderma.org.co/index.php/asocolderma/about,True,True,https://revista.asocolderma.org.co/index.php/asocolderma/about/submissions,Double anonymous peer review,https://revista.asocolderma.org.co/index.php/asocolderma/peer-review,True,https://revista.asocolderma.org.co/index.php/asocolderma/about,https://revista.asocolderma.org.co/index.php/asocolderma/about/editorialTeam,https://revista.asocolderma.org.co/index.php/asocolderma/about/submissions,48,False,https://revista.asocolderma.org.co/index.php/asocolderma/policies,,False,,False,,Portico,,https://portal.issn.org/resource/ISSN/2590-843X,,,DOI,True,,,RL1-803,False,No,No,Medicine: Dermatology,2025-07-24T12:34:38Z,2025-07-24T12:34:38Z,2025-07-24,1503,2026-07-28T17:07:45Z,asociacion colombiana dermatologia cirugia dermatologica,1339.36,EUR,1446.51,1.08,sin_monto,3806.61,1339.36,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0011037527593818985,False,False,,True,False,True,True,0,1.0,48,False,0.04065040650406504,0.1147,0.1121,-0.7278,-0.8695,2.4356,0.2566,0.0061,0.0,0.5116
1657-6535,,,Precedente,2016,C,No disponible,No disponible,No disponible,No disponible,,Derecho,Derecho,Ciencias Sociales,UNIVERSIDAD ICESI,IES,,,678,1657-6535,precedente,CO,1,2026-09-13,1.0.0,consolidado,8229486dd6f5a2b1,,,,,Universidad ICESI,,False,,,0,,,,,,,,,,,,,,http://www.icesi.edu.co/revistas/index.php/precedente,https://doaj.org/toc/0cf8cfe15dd44e34916846126daf317e,2001,Precedente. Revista Jurídica,,1657-6535,"law, legal studies, history of law","Spanish, English",Colombia,,,CC BY-NC,,https://www.icesi.edu.co/revistas/index.php/precedente/about,True,True,http://www.icesi.edu.co/revistas/index.php/precedente/about/submissions#copyrightNotice,Double anonymous peer review,https://www.icesi.edu.co/revistas/index.php/precedente/about,True,https://www.icesi.edu.co/revistas/index.php/precedente/about,http://www.icesi.edu.co/revistas/index.php/precedente/about/editorialTeam,http://www.icesi.edu.co/revistas/index.php/precedente/about/submissions#authorGuidelines,21,False,https://www.icesi.edu.co/revistas/index.php/precedente/about,,False,,False,,,,,,,DOI,True,,,K,False,No,No,Law,2017-04-25T11:46:16Z,2023-03-31T10:05:28Z,2023-03-31,234,2024-04-10T21:03:23Z,precedente,,,870.05,,sin_monto,2289.61,,,imputado,,,,"['doaj', 'publindex']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,1,,21,False,,0.1534,-0.5824,,,0.1461,0.1532,,,0.1977
2256-1676,,,I+D Revista De Investigaciones,2016,C,Colombia,Centro Oriente,Santander,Bucaramanga,68001,No registra,Otras Ciencias Sociales,Ciencias Sociales,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO,IES,,,"1,200",2256-1676,i d investigaciones,CO,1,2026-09-13,1.0.0,consolidado,7c03275eead9152b,,,,,Universidad de Investigación y Desarrollo,,False,,,0,,,,,,,,,,,,,,https://sievi.udi.edu.co/ojs/index.php/ID,https://doaj.org/toc/a2628617acf943daaa1972ba0aa8c274,2013,,2256-1676,2539-519X,"technology, innovation, engineering, science","English, Spanish",Colombia,,,CC BY-NC-SA,,https://sievi.udi.edu.co/ojs/index.php/ID/about,,True,https://sievi.udi.edu.co/ojs/index.php/ID/about,Anonymous peer review,https://sievi.udi.edu.co/ojs/index.php/ID/about,True,https://sievi.udi.edu.co/ojs/index.php/ID/about/,https://sievi.udi.edu.co/ojs/index.php/ID/about/editorialTeam,https://sievi.udi.edu.co/ojs/index.php/ID/about/submissions,12,False,https://sievi.udi.edu.co/ojs/index.php/ID/about/,,False,,False,,,,,,,DOI,True,,,T1-995|H1-99,False,No,No,Technology: Technology (General) | Social Sciences: Social sciences (General),2018-11-13T17:34:40Z,2026-06-19T14:15:28Z,,527,2026-07-29T17:46:03Z,i d investigaciones,405.79,EUR,438.25,1.08,sin_monto,1153.29,2095.8,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,12,True,,0.2198,-1.1025,,,-0.617,0.0757,,,0.093
0124-7255,,,Dixi,2016,C,Colombia,Centro Oriente,Santander,Bucaramanga,68001,Derecho,Derecho,Ciencias Sociales,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COLOMBIA,Otras,,,903,0124-7255,dixi,CO,1,2026-09-13,1.0.0,consolidado,5f951a07c5eaf2df,,,,,Universidad Cooperativa de Colombia,,False,,,0,,,,,,,,,,,,,,https://revistas.ucc.edu.co/index.php/di,https://doaj.org/toc/4e9f3cadc8bd47b2bd77a7b007a98485,2012,,0124-7255,2357-5891,"national and international law, openaccess, legal studies, public policy","Portuguese, Spanish",Colombia,"Universidad Cooperativa de Colombia, Facultad de Derecho",,CC BY-NC-ND,,https://revistas.ucc.edu.co/index.php/di/about/editorialPolicies#openAccessPolicy,True,False,,Double anonymous peer review,https://revistas.ucc.edu.co/index.php/di/about/submissions#authorGuidelines,True,https://revistas.ucc.edu.co/index.php/di/about/submissions#authorGuidelines,https://revistas.ucc.edu.co/index.php/di/about/editorialTeam,https://revistas.ucc.edu.co/index.php/di/about/submissions#authorGuidelines,12,False,https://revistas.ucc.edu.co/index.php/di/about/editorialPolicies#custom-0,,False,,False,,PKP PN,,https://portal.issn.org/resource/ISSN/2357-5891,,,,True,,,K201-487|K520-5582,False,No,No,Law: Law in general. Comparative and uniform law. Jurisprudence: Jurisprudence. Philosophy and theory of law | Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law,2017-12-21T15:24:23Z,2022-08-22T13:04:46Z,2022-08-22,0,,dixi,,,870.05,,sin_monto,2289.61,,,imputado,,,,"['doaj', 'publindex']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,1,,12,True,,0.1534,-0.5824,,,-0.617,0.1532,,,0.093
1692-2484,0123-5095,,Revista Filosofía Uis,2016,B,Colombia,Centro Oriente,Santander,Bucaramanga,68001,Otras Humanidades,Otras Humanidades,Humanidades,UNIVERSIDAD INDUSTRIAL DE SANTANDER,IES,,,"1,108",1692-2484,filosofia uis,CO,2,2026-09-13,1.0.0,consolidado,7f2e3986c65b39c8,132,21101183655,journal,,Universidad Pedagogica y Tecnologica de Colombia,True,True,0.131,Q3,2,3,26,60,530,9,52,0.08,20.38,0.35,0,2019-2026,Philosophy (Q3),Arts and Humanities,https://revistas.uis.edu.co/index.php/revistafilosofiauis/index,https://doaj.org/toc/477872b6bb9d4eddaf33c114cf3f31fc,2007,,1692-2484,2145-8529,"philosophy, aesthetics, literary theory","English, Spanish",Colombia,Universidad Industrial de Santander,,CC BY,,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,True,False,,Double anonymous peer review,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,True,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about/editorialTeam,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about/submissions,17,False,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,,False,,False,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,,,,,,,True,,,B1-5802,False,No,No,Philosophy. Psychology. Religion: Philosophy (General),2019-02-02T19:06:32Z,2019-02-02T19:06:32Z,2019-02-02,738,2026-08-12T14:23:36Z,filosofia uis,,,635.72,,sin_monto,1672.95,,,imputado,,,,"['doaj', 'publindex', 'scimago']",0.012141280353200883,False,True,regresion_condicional,True,False,True,True,0,1.0,17,False,0.15,0.2403,-0.8646,-0.3939,-0.7284,-0.193,0.1111,0.0381,0.025,0.1512
2256-151X,2389-9719,,Espiral,2016,C,Colombia,Centro Oriente,Santander,Bucaramanga,68001,"Educación General (Incluye Capacitación, Pedagogía)",Ciencias de la Educación,Ciencias Sociales,UNIVERSIDAD SANTO TOMAS,IES,,,924,2256-151X,espiral,CO,1,2026-09-13,1.0.0,consolidado,a6c515175d4f3755,,,,,Universidad de Guadalajara,,False,,,0,,,,,,,,,,,,,,http://www.espiral.cucsh.udg.mx/index.php/EEES,https://doaj.org/toc/800c5bf25b10438ebda569a16f9d463b,1994,Estudios sobre Estado y sociedad,1665-0565,2594-021X,sociology,Spanish,Mexico,"Universidad de Guadalajara, Centro Universitario de Ciencias Sociales y Humanidades",,Publisher's own license,"Attribution, Share Alike, No Commercial Usage, No Derivatives",http://www.espiral.cucsh.udg.mx/index.php/EEES/about,,False,,Double anonymous peer review,http://www.espiral.cucsh.udg.mx/index.php/EEES/about,True,http://www.espiral.cucsh.udg.mx/index.php/EEES/about,http://espiral.cucsh.udg.mx/index.php/EEES/about/editorialTeam,http://www.espiral.cucsh.udg.mx/index.php/EEES/about,52,False,http://www.espiral.cucsh.udg.mx/index.php/EEES/about/openAccessPolicy,,False,,False,http://www.espiral.cucsh.udg.mx/index.php/EEES/about/openAccessPolicy,CLOCKSS,,http://www.revistascientificas.udg.mx/index.php/EEES/issue/archive,,,,True,,,H|HM401-1281,False,No,No,Social Sciences: Sociology (General),2016-11-07T22:50:45Z,2019-11-14T17:30:36Z,2019-11-14,821,2026-07-06T18:38:22Z,,,,870.05,,sin_monto,2289.61,,,imputado,,,,"['doaj', 'publindex']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,1,,52,False,,0.1534,-0.5824,,,2.7748,0.1532,,,0.5581
